WALKING 06
Date:,2019/07/18
Time:,15:31:02
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.860000,The instant the heel strikes the ground
Patient 1,Right,Foot Off,2.650000,The instant the toe leaves the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2003,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.077923,848.991702,0.000000,462.000000,902.000000,0.000000,-3.108459,-118.917702,820.932617,-43516.240450,31131.470183,-46.725986
2004,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.053873,848.895346,0.000000,462.000000,902.000000,0.000000,-3.058526,-118.264481,822.930237,-43701.425600,31227.015574,-71.335298
2005,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.050352,849.025516,0.000000,462.000000,902.000000,0.000000,-3.225695,-117.887436,825.358459,-43722.938535,31322.062879,-90.415847
2006,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.080508,848.970046,0.000000,462.000000,902.000000,0.000000,-3.045935,-117.169090,827.529907,-43883.872569,31379.513551,-65.907592
2007,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.122890,849.162166,0.000000,462.000000,902.000000,0.000000,-3.223704,-116.771660,829.914001,-43850.858444,31434.743656,-44.987548
2008,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.253204,849.172265,0.000000,462.000000,902.000000,0.000000,-2.803330,-116.042397,831.868225,-43945.714416,31400.360086,5.695923
2009,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.223336,849.299077,0.000000,462.000000,902.000000,0.000000,-3.349211,-115.536636,833.426208,-43922.330123,31484.061543,-3.874049
2010,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.156145,849.317536,0.000000,462.000000,902.000000,0.000000,-3.194971,-114.905609,834.336365,-43954.895493,31574.504114,-41.363478
2011,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.238364,849.464674,0.000000,462.000000,902.000000,0.000000,-3.397570,-114.068474,836.415771,-43941.375433,31584.427796,-16.862417
2012,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.300494,849.409712,0.000000,462.000000,902.000000,0.000000,-3.377439,-113.604309,838.065979,-44074.131024,31594.673599,-10.132482
2013,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.339716,849.566317,0.000000,462.000000,902.000000,0.000000,-3.171973,-112.820137,839.408264,-44013.267205,31612.353926,-3.472905
2014,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.390888,849.727126,0.000000,462.000000,902.000000,0.000000,-3.190695,-112.161919,840.099365,-43914.408233,31595.391478,81.385397
2015,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.285225,849.975623,0.000000,462.000000,902.000000,0.000000,-3.436688,-111.654221,840.743896,-43739.177712,31708.467134,37.743964
2016,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.379926,849.930323,0.000000,462.000000,902.000000,0.000000,-3.513036,-111.157478,841.828552,-43833.740771,31669.652680,21.292630
2017,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.361105,849.891437,0.000000,462.000000,902.000000,0.000000,-3.344859,-110.586037,842.350159,-43893.655950,31705.129032,96.793655
2018,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.486686,850.194420,0.000000,462.000000,902.000000,0.000000,-3.486477,-109.880379,843.210815,-43683.024958,31631.632507,68.948282
2019,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.493176,850.177590,0.000000,462.000000,902.000000,0.000000,-3.188835,-109.469307,844.035889,-43739.973712,31657.105484,39.130131
2020,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.480015,850.188765,0.000000,462.000000,902.000000,0.000000,-3.281882,-108.820587,844.120483,-43734.924675,31671.387695,53.694022
2021,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.538121,850.434562,0.000000,462.000000,902.000000,0.000000,-3.443298,-108.390862,845.243774,-43585.365362,31664.419684,54.477134
2022,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.555107,850.607045,0.000000,462.000000,902.000000,0.000000,-3.407993,-107.750580,845.890381,-43472.806700,31674.274534,33.852969
2023,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.545727,850.651489,0.000000,462.000000,902.000000,0.000000,-3.344619,-107.455009,846.019897,-43441.861603,31687.059841,96.460243
2024,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.649639,850.717961,0.000000,462.000000,902.000000,0.000000,-3.157834,-106.824997,846.668884,-43418.906526,31623.388868,73.305061
2025,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.600459,850.738035,0.000000,462.000000,902.000000,0.000000,-3.289261,-106.320793,846.015320,-43368.407499,31640.584353,98.226710
2026,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.770792,851.028237,0.000000,462.000000,902.000000,0.000000,-3.275656,-105.891632,846.921570,-43169.085471,31530.219323,127.481309
2027,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.741389,851.026482,0.000000,462.000000,902.000000,0.000000,-3.413170,-105.417061,847.397095,-43194.811366,31572.839001,92.894147
2028,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.589664,851.146604,0.000000,462.000000,902.000000,0.000000,-3.352932,-104.947273,845.961365,-43020.007984,31647.698760,165.813122
2029,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.688379,851.250526,0.000000,462.000000,902.000000,0.000000,-3.558692,-104.263611,846.390686,-42953.882537,31580.208894,114.401669
2030,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.756182,851.458771,0.000000,462.000000,902.000000,0.000000,-3.463575,-103.735352,846.125427,-42764.219143,31512.941463,123.024498
2031,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.696182,851.448079,0.000000,462.000000,902.000000,0.000000,-3.166036,-103.049637,846.645691,-42799.566177,31583.117105,104.458861
2032,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.717494,851.382536,0.000000,462.000000,902.000000,0.000000,-3.422650,-102.337250,846.513977,-42848.390864,31560.162076,151.600889
2033,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.760786,851.510326,0.000000,462.000000,902.000000,0.000000,-3.425324,-101.874382,846.162720,-42722.479494,31510.434669,125.033711
2034,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.719546,851.633940,0.000000,462.000000,902.000000,0.000000,-3.443367,-101.168472,846.505737,-42635.158816,31558.118144,101.996722
2035,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.773699,851.541924,0.000000,462.000000,902.000000,0.000000,-3.290938,-100.154915,846.852539,-42730.549378,31525.187321,117.556408
2036,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.768995,851.785549,0.000000,462.000000,902.000000,0.000000,-3.298623,-99.836464,845.761475,-42469.447783,31488.549935,103.961327
2037,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.785548,851.847036,0.000000,462.000000,902.000000,0.000000,-3.455862,-98.925987,845.149658,-42386.760638,31451.781655,153.602859
2038,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.763143,851.847561,0.000000,462.000000,902.000000,0.000000,-3.313026,-98.109047,845.755676,-42416.710274,31493.283558,136.892530
2039,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.621731,851.769025,0.000000,462.000000,902.000000,0.000000,-3.380640,-97.349503,844.972534,-42443.794089,31583.610485,114.098804
2040,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.719257,852.028733,0.000000,462.000000,902.000000,0.000000,-3.436934,-96.412880,845.920654,-42271.726723,31536.550657,111.334317
2041,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.700104,852.016260,0.000000,462.000000,902.000000,0.000000,-3.481876,-95.731789,844.963318,-42234.427155,31517.044254,117.163177
2042,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.781500,852.053851,0.000000,462.000000,902.000000,0.000000,-3.500609,-94.894867,844.873169,-42198.160810,31444.911804,103.220405
2043,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.647627,852.107945,0.000000,462.000000,902.000000,0.000000,-3.342616,-94.122742,845.000793,-42158.826300,31562.785163,101.255590
2044,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.782494,852.053809,0.000000,462.000000,902.000000,0.000000,-3.636293,-93.341705,845.215332,-42215.286151,31456.806959,75.134698
2045,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.676569,852.162823,0.000000,462.000000,902.000000,0.000000,-3.586536,-92.591858,845.124390,-42118.613465,31542.941602,54.674385
2046,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.606960,852.132820,0.000000,462.000000,902.000000,0.000000,-3.424462,-91.887779,844.341858,-42104.947691,31572.508927,74.478388
2047,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.621294,852.195604,0.000000,462.000000,902.000000,0.000000,-3.448578,-91.182976,843.426208,-42006.332924,31526.180145,35.775452
2048,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.665242,852.228069,0.000000,462.000000,902.000000,0.000000,-3.674978,-90.248596,843.335266,-41974.424261,31485.717757,37.901005
2049,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.780681,852.281964,0.000000,462.000000,902.000000,0.000000,-3.096939,-89.553978,841.944702,-41859.837168,31336.608787,46.753487
2050,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.557633,852.433893,0.000000,462.000000,902.000000,0.000000,-3.552109,-88.662338,842.458740,-41757.400265,31543.649553,13.621906
2051,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.634144,852.462892,0.000000,462.000000,902.000000,0.000000,-3.432486,-88.409302,841.936768,-41707.112837,31459.688105,15.746217
2052,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.668613,852.286542,0.000000,462.000000,902.000000,0.000000,-3.216953,-87.232666,840.113159,-41764.930181,31362.589453,27.615586
2053,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.695661,852.518913,0.000000,462.000000,902.000000,0.000000,-3.643949,-86.263542,840.929565,-41610.109033,31370.321870,-17.608925
2054,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.715696,852.616414,0.000000,462.000000,902.000000,0.000000,-3.643398,-85.570320,839.448853,-41454.994832,31298.266065,-55.774608
2055,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.648319,852.616926,0.000000,462.000000,902.000000,0.000000,-3.403692,-84.679657,838.101074,-41388.007410,31304.484259,-26.572363
2056,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.704730,852.752258,0.000000,462.000000,902.000000,0.000000,-3.528090,-84.031075,837.792419,-41259.385103,31245.694199,-30.260720
2057,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.814247,852.823661,0.000000,462.000000,902.000000,0.000000,-3.224221,-83.479256,836.878357,-41154.613393,31119.952100,-56.671627
2058,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.849150,853.057697,0.000000,462.000000,902.000000,0.000000,-3.324450,-82.667358,836.003418,-40915.932918,31058.237560,-22.586937
2059,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.786202,853.005154,0.000000,462.000000,902.000000,0.000000,-3.624316,-82.230339,834.004028,-40861.898622,31036.457163,-36.639316
2060,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.782228,853.268803,0.000000,462.000000,902.000000,0.000000,-3.519942,-81.369698,833.519226,-40618.389529,31021.728618,-87.305544
2061,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.876537,853.248285,0.000000,462.000000,902.000000,0.000000,-3.429574,-80.745468,831.564087,-40540.175659,30870.538401,-50.072651
2062,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.946884,853.330965,0.000000,462.000000,902.000000,0.000000,-3.498930,-80.117355,830.995544,-40443.750913,30790.974181,-98.216852
2063,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.922966,853.368884,0.000000,462.000000,902.000000,0.000000,-3.433154,-79.116463,829.081055,-40319.137087,30739.866499,-120.568729
2064,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.872082,853.419251,0.000000,462.000000,902.000000,0.000000,-3.505939,-78.743591,827.732422,-40211.860796,30731.981870,-132.240615
2065,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.987501,853.619356,0.000000,462.000000,902.000000,0.000000,-3.427184,-77.966148,825.860229,-39955.649585,30567.150553,-69.188390
2066,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.906388,853.476210,0.000000,462.000000,902.000000,0.000000,-3.546711,-77.273262,824.383118,-40002.193253,30579.347422,-110.264627
2067,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,424.911491,853.802801,0.000000,462.000000,902.000000,0.000000,-3.554971,-76.713234,823.029663,-39667.724150,30524.943447,-114.783133
2068,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.009378,853.912836,0.000000,462.000000,902.000000,0.000000,-3.245945,-75.942070,820.594116,-39460.044230,30354.286796,-166.412889
2069,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.087449,854.058933,0.000000,462.000000,902.000000,0.000000,-3.632703,-75.262634,820.327942,-39327.396982,30280.396798,-149.210291
2070,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.115157,854.235438,0.000000,462.000000,902.000000,0.000000,-3.388242,-74.755402,818.413025,-39091.139512,30187.036302,-198.000310
2071,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.129645,854.297919,0.000000,462.000000,902.000000,0.000000,-3.681510,-73.944252,816.584473,-38952.778671,30107.759423,-203.601515
2072,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.125149,854.442526,0.000000,462.000000,902.000000,0.000000,-3.611507,-73.385178,814.756897,-38747.779768,30044.039389,-184.665362
2073,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.157070,854.596158,0.000000,462.000000,902.000000,0.000000,-3.563481,-72.813545,812.711365,-38525.641142,29942.667725,-221.952636
2074,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.276845,854.573398,0.000000,462.000000,902.000000,0.000000,-3.502038,-71.847229,811.580322,-38490.496652,29803.790110,-183.957088
2075,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.234964,854.824453,0.000000,462.000000,902.000000,0.000000,-3.598786,-71.342781,810.662537,-38243.448261,29804.037199,-170.065785
2076,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.258481,854.795080,0.000000,462.000000,902.000000,0.000000,-3.572123,-70.793343,808.402771,-38160.588042,29701.945428,-212.242506
2077,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.240714,855.144882,0.000000,462.000000,902.000000,0.000000,-3.276281,-70.034210,807.136719,-37818.486352,29669.769328,-191.362530
2078,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.304600,855.154550,0.000000,462.000000,902.000000,0.000000,-3.722635,-69.048248,804.873718,-37704.671337,29535.163304,-199.693829
2079,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.262695,855.386309,0.000000,462.000000,902.000000,0.000000,-3.567171,-68.729057,804.001038,-37477.455877,29536.831660,-199.334618
2080,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.268119,855.345121,0.000000,462.000000,902.000000,0.000000,-3.533650,-67.949486,802.349365,-37433.512572,29471.801545,-188.617004
2081,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.235832,855.594457,0.000000,462.000000,902.000000,0.000000,-3.358642,-67.188118,800.953369,-37168.676020,29446.384327,-252.437672
2082,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.344593,855.694783,0.000000,462.000000,902.000000,0.000000,-3.570721,-66.775879,798.865906,-36991.659222,29282.755157,-188.598518
2083,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.311417,855.681347,0.000000,462.000000,902.000000,0.000000,-3.211031,-66.102554,797.692627,-36948.048316,29266.211937,-217.610436
2084,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.329995,855.964488,0.000000,462.000000,902.000000,0.000000,-3.488118,-65.279411,797.294006,-36703.837469,29236.775436,-200.340593
2085,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.336233,856.054894,0.000000,462.000000,902.000000,0.000000,-3.362331,-64.840012,795.250366,-36537.862420,29156.874270,-220.934591
2086,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.167236,856.027302,0.000000,462.000000,902.000000,0.000000,-3.306480,-64.016449,793.859253,-36495.852053,29240.030829,-186.940141
2087,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,425.251756,856.274153,0.000000,462.000000,902.000000,0.000000,-3.424383,-63.500538,792.376587,-36232.090506,29118.448468,-215.013586
