WALKING 09
Date:,2019/07/18
Time:,15:31:41
Type:,
Description:,""
Notes:,""

EVENTS
Subject,Context,Name,Time (s),Description
Patient 1,Right,Foot Strike,1.710000,The instant the heel strikes the ground

TRAJECTORIES
100.000000,Hz
,LASI,,,RASI,,,LPSI,,,RPSI,,,RTHI,,,RKNE,,,RTIB,,,RANK,,,RHEE,,,RTOE,,,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,RHipAngles,,,RKneeAngles,,,RAnkleAngles,,,RAbsAnkleAngle,,,LPelvisAngles,,,RPelvisAngles,,,RFootProgressAngles,,,RGroundReactionForce,,,RNormalisedGRF,,,RAnkleForce,,,RKneeForce,,,RHipForce,,,RGroundReactionMoment,,,RAnkleMoment,,,RKneeMoment,,,RHipMoment,,,RAnklePower,,,RKneePower,,,RHipPower,,,PELO,,,PELP,,,PELL,,,PELA,,,RFEO,,,RFEP,,,RFEL,,,RFEA,,,RFOO,,,RFOP,,,RFOL,,,RFOA,,,RTIO,,,RTIP,,,RTIL,,,RTIA,,,RTOO,,,RTOP,,,RTOL,,,RTOA
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1873,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.526008,861.187562,0.000000,462.000000,902.000000,0.000000,-3.206537,-99.440247,810.403748,-33074.552313,9298.565920,-2244.203636
1874,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.566042,861.152774,0.000000,462.000000,902.000000,0.000000,-3.541077,-98.298004,809.705078,-33074.206674,9258.134123,-2240.063083
1875,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.571591,861.395765,0.000000,462.000000,902.000000,0.000000,-3.677030,-97.749565,810.046936,-32891.335953,9257.547951,-2192.062517
1876,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.603580,861.394475,0.000000,462.000000,902.000000,0.000000,-3.594785,-97.331642,810.350281,-32904.698790,9235.092012,-2158.201630
1877,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.694084,861.637349,0.000000,462.000000,902.000000,0.000000,-3.289278,-96.821091,811.604919,-32758.525729,9175.937181,-2190.400772
1878,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.582840,861.615897,0.000000,462.000000,902.000000,0.000000,-3.553713,-96.219467,811.429565,-32768.855133,9264.220886,-2119.288055
1879,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.603938,861.631507,0.000000,462.000000,902.000000,0.000000,-3.740150,-95.934807,811.080505,-32742.097642,9243.123397,-2115.190114
1880,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.601333,861.900394,0.000000,462.000000,902.000000,0.000000,-3.713143,-95.327438,811.291138,-32532.455202,9247.637754,-2153.974298
1881,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.736468,862.045799,0.000000,462.000000,902.000000,0.000000,-3.710007,-94.657364,811.634705,-32428.216247,9141.873383,-2106.513593
1882,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.710511,861.970405,0.000000,462.000000,902.000000,0.000000,-3.538166,-94.075523,811.331543,-32477.273354,9159.518627,-2039.894030
1883,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.716186,862.213778,0.000000,462.000000,902.000000,0.000000,-3.658509,-93.700378,810.760986,-32257.116526,9148.476369,-2098.727414
1884,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.665160,862.253830,0.000000,462.000000,902.000000,0.000000,-3.775514,-93.083847,811.409485,-32250.418954,9197.196430,-2091.456941
1885,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.694401,862.269045,0.000000,462.000000,902.000000,0.000000,-3.573624,-92.302734,811.190979,-32229.392412,9170.999761,-2051.081753
1886,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.628767,862.488843,0.000000,462.000000,902.000000,0.000000,-3.466604,-91.862526,811.230225,-32052.644452,9224.687728,-2023.589803
1887,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.748590,862.601377,0.000000,462.000000,902.000000,0.000000,-3.601208,-91.005013,810.226440,-31921.805748,9116.190186,-2046.227764
1888,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.709155,862.681747,0.000000,462.000000,902.000000,0.000000,-3.571805,-90.313354,809.963257,-31846.340601,9145.169720,-1991.396921
1889,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.748638,862.810447,0.000000,462.000000,902.000000,0.000000,-3.568287,-89.739403,810.393433,-31758.956252,9118.030168,-2018.849108
1890,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.674901,862.777556,0.000000,462.000000,902.000000,0.000000,-3.507023,-88.991676,810.131836,-31775.350380,9174.823569,-1985.522330
1891,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.708775,862.937738,0.000000,462.000000,902.000000,0.000000,-3.678441,-88.209915,810.299744,-31652.140540,9149.276769,-2008.676293
1892,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.753823,862.938042,0.000000,462.000000,902.000000,0.000000,-3.628356,-87.241676,809.385254,-31616.173025,9102.490064,-2013.029837
1893,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.704663,862.990334,0.000000,462.000000,902.000000,0.000000,-3.644902,-86.713333,809.773743,-31589.003446,9146.667536,-1995.862255
1894,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.751746,863.243398,0.000000,462.000000,902.000000,0.000000,-3.488932,-85.765594,809.767395,-31383.832400,9108.469137,-1997.863071
1895,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.827511,863.193561,0.000000,462.000000,902.000000,0.000000,-3.611200,-84.886620,808.419006,-31371.863187,9032.052469,-2011.253570
1896,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.814958,863.115347,0.000000,462.000000,902.000000,0.000000,-3.685374,-83.950325,808.417053,-31435.016754,9042.178322,-2032.821172
1897,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.933463,863.345326,0.000000,462.000000,902.000000,0.000000,-3.745487,-83.313705,808.455078,-31250.567548,8946.798347,-1991.927842
1898,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.986328,863.481211,0.000000,462.000000,902.000000,0.000000,-3.710817,-82.278252,808.406433,-31138.837049,8903.523689,-2003.849732
1899,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.005061,863.345368,0.000000,462.000000,902.000000,0.000000,-3.831011,-81.269318,806.581970,-31178.129558,8868.319581,-1968.120945
1900,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.930530,863.570380,0.000000,462.000000,902.000000,0.000000,-3.729955,-80.495499,807.053528,-31014.760382,8933.654639,-2019.320921
1901,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.981968,863.542855,0.000000,462.000000,902.000000,0.000000,-3.461410,-79.602768,806.183777,-31003.526488,8882.558499,-2032.847577
1902,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.966129,863.737451,0.000000,462.000000,902.000000,0.000000,-3.510208,-78.821678,806.047974,-30841.449909,8893.829263,-2025.106406
1903,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.971044,863.705271,0.000000,462.000000,902.000000,0.000000,-3.520873,-77.920662,804.352356,-30802.455759,8871.166714,-2028.793967
1904,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,450.975792,863.851061,0.000000,462.000000,902.000000,0.000000,-3.835193,-77.063721,804.737366,-30699.876776,8871.592471,-2012.494958
1905,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.040935,863.887039,0.000000,462.000000,902.000000,0.000000,-3.399829,-76.270081,803.476807,-30622.880491,8805.354332,-2013.513992
1906,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.275754,863.993997,0.000000,462.000000,902.000000,0.000000,-3.600923,-75.632370,802.777344,-30510.358297,8609.182102,-2054.644062
1907,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.167922,864.246301,0.000000,462.000000,902.000000,0.000000,-3.701166,-74.588028,801.771240,-30269.829795,8684.848957,-2049.209762
1908,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.238142,864.167468,0.000000,462.000000,902.000000,0.000000,-3.646230,-73.862976,800.207458,-30273.874028,8611.719235,-2047.911260
1909,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.326222,864.372018,0.000000,462.000000,902.000000,0.000000,-3.661771,-73.268242,800.028503,-30103.457961,8539.326872,-2065.458021
1910,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.391916,864.537341,0.000000,462.000000,902.000000,0.000000,-3.645154,-72.200218,799.110657,-29936.809917,8477.032863,-2095.576398
1911,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.367942,864.438372,0.000000,462.000000,902.000000,0.000000,-3.802312,-71.551765,798.805847,-30004.447838,8492.950230,-2095.081632
1912,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.490180,864.793080,0.000000,462.000000,902.000000,0.000000,-3.456954,-70.893608,796.368347,-29630.413179,8369.688262,-2056.696493
1913,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.573992,864.856363,0.000000,462.000000,902.000000,0.000000,-3.581261,-70.211136,795.800049,-29558.908436,8297.017336,-2093.343738
1914,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.619740,865.020145,0.000000,462.000000,902.000000,0.000000,-3.439247,-69.353050,794.275635,-29372.197491,8244.787598,-2101.254335
1915,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.591949,865.102858,0.000000,462.000000,902.000000,0.000000,-3.560541,-68.618355,793.447205,-29275.933999,8258.239129,-2060.300184
1916,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.723809,865.333254,0.000000,462.000000,902.000000,0.000000,-3.775551,-68.421249,792.225891,-29048.345713,8141.064367,-2108.927186
1917,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.740093,865.314710,0.000000,462.000000,902.000000,0.000000,-3.556306,-67.322205,790.096436,-28984.917187,8106.316289,-2086.897128
1918,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.872195,865.797177,0.000000,462.000000,902.000000,0.000000,-4.062041,-66.730492,789.868042,-28595.452590,7999.629864,-2099.369782
1919,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.804767,865.774551,0.000000,462.000000,902.000000,0.000000,-3.413903,-66.188927,788.175720,-28552.019684,8035.634846,-2106.397250
1920,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,451.920304,865.839446,0.000000,462.000000,902.000000,0.000000,-3.818788,-65.324745,786.781738,-28450.463389,7930.520438,-2060.938898
1921,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.145980,866.062496,0.000000,462.000000,902.000000,0.000000,-3.652628,-64.608498,784.561584,-28195.184853,7731.085574,-2133.634737
1922,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.130571,866.139879,0.000000,462.000000,902.000000,0.000000,-3.665701,-64.081764,784.255249,-28123.488008,7740.151778,-2094.796683
1923,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.193952,866.427069,0.000000,462.000000,902.000000,0.000000,-3.861092,-63.435291,783.032593,-27854.764171,7678.454940,-2078.781901
1924,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.265597,866.688649,0.000000,462.000000,902.000000,0.000000,-3.905763,-62.797859,782.158020,-27619.056302,7613.841090,-2084.106149
1925,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.414538,866.953635,0.000000,462.000000,902.000000,0.000000,-3.675105,-62.302135,780.850464,-27365.970728,7484.812602,-2105.055515
1926,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.406929,866.989746,0.000000,462.000000,902.000000,0.000000,-3.457421,-61.608646,779.806641,-27301.228930,7480.740650,-2098.995208
1927,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.522312,867.370833,0.000000,462.000000,902.000000,0.000000,-3.711200,-60.946609,778.971802,-26975.144526,7382.851521,-2209.924490
1928,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.558929,867.460601,0.000000,462.000000,902.000000,0.000000,-3.444900,-60.313320,777.320984,-26848.199992,7338.742419,-2074.033840
1929,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.623107,867.680547,0.000000,462.000000,902.000000,0.000000,-3.752503,-59.590042,776.533020,-26650.188172,7281.467215,-2054.053060
1930,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.683433,867.913023,0.000000,462.000000,902.000000,0.000000,-3.743358,-58.953495,775.920044,-26448.768366,7228.910904,-2017.343538
1931,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.595915,867.981258,0.000000,462.000000,902.000000,0.000000,-3.543202,-58.337429,774.311462,-26341.101808,7281.691174,-2017.621397
1932,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.717250,868.210098,0.000000,462.000000,902.000000,0.000000,-3.722698,-57.655510,773.957703,-26151.954840,7184.455597,-2042.383990
1933,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.760183,868.425050,0.000000,462.000000,902.000000,0.000000,-3.677094,-56.964085,772.476501,-25935.859661,7137.541892,-2021.654762
1934,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.941279,868.589586,0.000000,462.000000,902.000000,0.000000,-3.635948,-56.469772,771.908386,-25789.778683,6992.502725,-2010.587867
1935,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,452.880134,868.685386,0.000000,462.000000,902.000000,0.000000,-3.625590,-55.735271,768.691833,-25608.671407,7010.366860,-2017.140166
1936,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.064340,869.079370,0.000000,462.000000,902.000000,0.000000,-3.705455,-54.964581,770.246521,-25357.000953,6882.661208,-1989.147248
1937,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.086098,869.260510,0.000000,462.000000,902.000000,0.000000,-3.592380,-54.438633,768.723389,-25167.612029,6852.325326,-1949.185648
1938,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.173642,869.503233,0.000000,462.000000,902.000000,0.000000,-3.712621,-54.099060,768.197327,-24963.929384,6780.384422,-1939.947713
1939,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.117839,869.644674,0.000000,462.000000,902.000000,0.000000,-3.762043,-53.284672,768.149231,-24853.719028,6822.824992,-1934.825523
1940,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.374718,869.977271,0.000000,462.000000,902.000000,0.000000,-3.732574,-52.980152,765.885925,-24525.757052,6605.981781,-1909.986611
1941,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.283169,870.295749,0.000000,462.000000,902.000000,0.000000,-3.616915,-52.307507,766.009705,-24285.763794,6677.177422,-1911.174104
1942,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.335618,870.407151,0.000000,462.000000,902.000000,0.000000,-3.547115,-51.826954,764.444580,-24150.981922,6623.440095,-1843.073423
1943,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.463795,870.647489,0.000000,462.000000,902.000000,0.000000,-4.002745,-51.432220,765.306335,-23994.275487,6532.811556,-1846.894113
1944,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.509277,870.928818,0.000000,462.000000,902.000000,0.000000,-3.612212,-50.617352,764.563293,-23755.885564,6491.695261,-1814.998793
1945,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.472464,871.329436,0.000000,462.000000,902.000000,0.000000,-3.704268,-50.402096,763.558594,-23418.772608,6511.273619,-1720.180759
1946,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.577773,871.546712,0.000000,462.000000,902.000000,0.000000,-3.412872,-49.981014,763.337585,-23246.139602,6429.002449,-1762.894068
1947,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.601608,871.747370,0.000000,462.000000,902.000000,0.000000,-3.674650,-49.510197,762.594238,-23070.481583,6404.565469,-1754.001343
1948,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.615759,872.177400,0.000000,462.000000,902.000000,0.000000,-4.005302,-49.315319,763.367981,-22765.618244,6400.260926,-1688.626612
1949,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.650376,872.328861,0.000000,462.000000,902.000000,0.000000,-3.644522,-48.841419,762.497437,-22624.167264,6366.566763,-1674.764049
1950,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.701658,872.662241,0.000000,462.000000,902.000000,0.000000,-3.750669,-48.689556,761.840515,-22350.693627,6322.013062,-1650.628124
1951,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.741018,872.891634,0.000000,462.000000,902.000000,0.000000,-4.467590,-48.387802,760.791992,-22145.411850,6283.367678,-1613.056365
1952,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.773429,873.258837,0.000000,462.000000,902.000000,0.000000,-3.827833,-47.922134,761.091370,-21874.651060,6261.172332,-1597.061737
1953,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.893214,873.579430,0.000000,462.000000,902.000000,0.000000,-3.764768,-47.627674,761.303772,-21636.687187,6171.726709,-1508.172130
1954,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.722336,873.906568,0.000000,462.000000,902.000000,0.000000,-3.812384,-47.540272,760.299744,-21359.429001,6293.505521,-1518.725100
1955,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.848088,874.182986,0.000000,462.000000,902.000000,0.000000,-3.903932,-46.937141,760.163635,-21145.482269,6196.787158,-1475.217748
1956,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.821757,874.436636,0.000000,462.000000,902.000000,0.000000,-3.682613,-46.981575,759.987427,-20947.809753,6215.362058,-1434.421263
1957,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.857584,874.761691,0.000000,462.000000,902.000000,0.000000,-3.859858,-46.686577,760.285278,-20708.885615,6190.559192,-1390.268658
1958,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.891817,875.065980,0.000000,462.000000,902.000000,0.000000,-3.620855,-46.464954,760.280823,-20477.418572,6164.496214,-1394.840852
1959,,,,200.000000,300.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,453.858633,875.470396,0.000000,462.000000,902.000000,0.000000,-3.878179,-46.392124,759.753174,-20155.950971,6185.429066,-1330.567968
